candidate_idx,candidate_uid,search_group,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,lr_ff,lr_fb,lr_lat,lr_pv,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,full_familiar_expert2,occlusion_familiar_expert2,full_novel_expert2,occlusion_novel_expert2,assigned_target,assigned_objective,assigned_prototype_rmse,assigned_phase_category_mismatches,second_target,second_objective,objective_margin,familiar_naive_state,familiar_expert_state,familiar_expert2_state,novel_naive_state,novel_expert_state,novel_expert2_state,familiar_state_delta,familiar_continuation_delta,novel_state_delta,novel_continuation_delta,delta_full_familiar_expert,delta_occlusion_familiar_expert,delta_full_novel_expert,delta_occlusion_novel_expert,delta_full_familiar_expert2,delta_occlusion_familiar_expert2,delta_full_novel_expert2,delta_occlusion_novel_expert2,familiar_primary_transition,novel_primary_transition,familiar_naive_category,familiar_expert_category,familiar_expert2_category,novel_naive_category,novel_expert_category,novel_expert2_category,objective__FF_FB_broad,rmse__FF_FB_broad,objective__FF_FB_narrow_familiar,rmse__FF_FB_narrow_familiar,objective__FF_FB_narrow_novel,rmse__FF_FB_narrow_novel,objective__un_FB,rmse__un_FB,objective__FB_FB,rmse__FB_FB,objective__FF_un,rmse__FF_un,pca1,pca2,pca3,tsne1,tsne2
32,ff_un::32,ff_un,0.07926551533759113,0.02476935697762531,0.057081493439830475,0.9861935257840236,0.005743293944282856,0.06273706090902809,0.002258948907991195,0.0002300262750906354,0.003287101115340813,7.34308438334583e-05,0.01694056515856283,0.00016056282441812518,0.01691685481928289,0.0014175377553328871,0.0011154108680784703,0.0029928408795967696,0.012643782212398947,0.0010185411782003939,0.0016829630185384303,0.002573769312584773,0.013706636475399136,0.0013146423414582386,0.001658185280393809,0.002627903060056269,un_FB,0.34136971782354897,0.34136971782354897,0,FF_FB_narrow_familiar,2.1857813043798453,1.8444115865562964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004273072606883943,-0.00039899657713249326,0.0005675521504599601,-0.00041907156701199684,0.0010628542630001896,0.00029610116325784475,-2.4777738144621296e-05,5.41337474714962e-05,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9016038876974135,1.4016038876974142,2.1857813043798453,0.9357813043798452,2.7229080279041606,1.4729080279041606,0.34136971782354897,0.34136971782354897,4.124981439703574,1.6249814397035738,3.8007348985797313,1.3007348985797316,-1.0981817387940211,1.256765120792907,0.09915379189075128,-20.604578,-2.5938933
33,ff_un::33,ff_un,0.000168014315301373,0.0005133412729853118,0.00037316755704548503,0.0036668397124539807,0.5701226626837169,0.0001874941186920619,0.034288749179927656,0.15484512738837097,0.0003857169879600089,0.003369284201419631,0.0008973709559985451,0.001727902368384809,0.0006172367837280035,0.0008993859752081335,0.0003795478034589905,0.001253462486783974,0.00020544623148452957,0.0009808441187487914,0.00028325777893769557,0.00199130566616077,0.00012991007315577008,0.0008189016982214526,0.0010983666405081749,0.0013994301960337907,un_FB,0.3032368384996263,0.3032368384996263,0,FF_FB_narrow_familiar,2.2875331039377427,1.9842962654381164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004117905522434739,8.145814354065795e-05,-9.629002452129495e-05,0.0007378431793767959,-7.553615832875949e-05,-0.00016194242052733885,0.0008151088615704793,-0.0005918754701269792,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.926255558138043,1.4262555581380438,2.2875331039377427,1.037533103937743,2.7137345880580748,1.463734588058075,0.3032368384996263,0.3032368384996263,4.107539478854149,1.6075394788541495,3.851235354303784,1.3512353543037847,-1.0603477186195274,0.27870774810175025,-0.5382014806997579,-5.809607,14.765596
34,ff_un::34,ff_un,0.00015458347248056487,0.1720775399114856,0.009919101274079923,0.0007102141094873163,0.00017006160631378745,0.0006959947618512384,0.001269878185414084,0.04743855183857268,0.03872626043368827,5.113107841283968e-05,0.00014821533740702999,0.00026803357020257145,0.005037253513000906,0.002219443814828992,0.037289157044142485,0.0005754106896347366,0.0028758342377841473,0.002420992043334991,0.03681889642030001,0.0006091893534176052,0.003627438354305923,0.0025115398166235536,0.03801108989864588,0.00045096672620275057,FF_FB_narrow_novel,1.2919111067969742,1.2919111067969742,0,un_FB,1.648643788651237,0.3567326818542629,0.0,0.0,0.0,0.037289157044142485,0.03681889642030001,0.03801108989864588,0.0,0.0,-0.0004702606238424778,0.001192193478345871,-0.0021614192752167586,0.00020154822850599902,-0.0004702606238424778,3.3778663782868556e-05,0.0007516041165217756,9.054777328856281e-05,0.001192193478345871,-0.00015822262721485462,unresponsive -> unresponsive,FF -> FF,unresponsive,unresponsive,unresponsive,FF,FF,FF,2.573161687243472,1.3231616872434722,3.529892462673597,1.0298924626735975,1.2919111067969742,1.2919111067969742,1.648643788651237,0.39864378865123734,4.159720372274328,1.6597203722743277,2.451452782568612,1.2014527825686119,-1.1695139936745507,-0.9211792371519685,-0.9320886620767778,-2.0338433,3.8101223
35,ff_un::35,ff_un,0.07362686298058191,0.004907200678483681,1.1113791606572379,0.015312807427527894,0.13602292957783083,0.01689821236231047,0.019096001115373736,0.0008432642005729053,0.000856921162764823,0.0022939646043977323,0.0027597847896717927,0.003893796270058951,0.0019067468587309123,0.0016004878154490143,0.000764016856555827,0.002510938432533294,0.0013959353731479497,0.001880634803092107,0.0012805744219804183,0.002658437401987612,0.0013868348323740065,0.0016854179033543915,0.0016535377770196646,0.0024327250313945113,un_FB,0.3109667585268369,0.3109667585268369,0,FF_FB_narrow_familiar,2.28643152320062,1.975464764673783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005108114855829626,0.00028014698764309274,0.0005165575654245913,0.00014749896945431828,-9.100540773943153e-06,-0.00019521689973771555,0.0003729633550392463,-0.00022571237059310079,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9357113485555786,1.435711348555579,2.28643152320062,1.03643152320062,2.7092287026595536,1.4592287026595536,0.3109667585268369,0.3109667585268369,4.109486105830997,1.6094861058309973,3.881369508993861,1.3813695089938614,-1.2211422577266946,1.659698949391857,-1.3611291549725033,3.2539172,28.042011
36,ff_un::36,ff_un,0.35767637324923474,0.015915746265625936,0.00117545435684527,0.006717983894599465,0.24110402361313527,1.8122416589168933,0.0009689346016615581,0.0054323992336235685,0.0002820071898269772,0.012886258306548208,0.04348477617786581,0.013867548561633889,0.0111215551616624,0.00017514555765956173,0.0002962957492854912,0.00010282534167345147,0.00514670399716124,2.1368987336245483e-05,5.234824729996035e-05,0.00011352014025760582,0.004955545323900879,0.0002073118266707752,2.992838290083455e-06,3.092508941335836e-05,un_FB,0.31792737947957167,0.31792737947957167,0,FF_FB_narrow_familiar,2.2231169799276693,1.9051896004480977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005974851164501161,-0.00015377657032331624,-0.00024394750198553086,1.0694798584154347e-05,-0.00019115867326036096,0.0001859428393345297,-4.9355409009876895e-05,-8.259505084424746e-05,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9023415225516946,1.4023415225516949,2.2231169799276693,0.9731169799276694,2.7318666475091065,1.4818666475091065,0.31792737947957167,0.31792737947957167,4.140387410072317,1.6403874100723173,3.7776361363384177,1.2776361363384183,0.719200832209532,1.3769179352799092,4.164104277856728,-13.285405,3.2066658
37,ff_un::37,ff_un,0.008355990506556724,0.0004560665552275149,0.13158508530437052,0.5041330384317314,0.013324595455787796,0.0018777066490252379,1.7651687818700967,0.301247320072924,0.004499649331680809,0.0003156386953760769,0.0003323540048744274,0.0010369827176447243,0.0036472350708208977,0.0021743143966887145,0.001889135525561869,0.0034915150492452083,0.002402288798475638,0.002554509346373379,0.0025388923997525124,0.003029285970842466,0.002436487708473578,0.0024807943671476098,0.002805699501186609,0.003212184738367796,un_FB,0.3160151959080902,0.3160151959080902,0,FF_FB_narrow_familiar,2.277448163421841,1.961432967513751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012449462723452599,0.0003801949496846646,0.0006497568741906433,-0.0004622290784027424,3.4198909997940324e-05,-7.371497922576938e-05,0.0002668071014340968,0.0001828987675253301,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9290894052419287,1.429089405241929,2.277448163421841,1.0274481634218409,2.7036455433169344,1.4536455433169344,0.3160151959080902,0.3160151959080902,4.113760316634976,1.6137603166349763,3.878730496057559,1.3787304960575593,0.15400120770168507,0.8995049545344128,-1.199947219189193,2.4658055,13.401497
38,ff_un::38,ff_un,0.0032468157451405917,0.08546101652798423,0.30314156851474966,1.504997765929691,0.0032546544026902,0.00023644105744301372,0.00022809599717849062,0.0013166096024887608,0.00013708327609937405,0.0014187132802845432,0.019575064813914207,0.0004159566106435223,0.00457680041436106,0.002216152392793447,0.01889139236882329,0.0018594914232380687,0.0026745556853711603,0.0025201011914759873,0.018583558732643723,0.001660914410604164,0.002882753126323223,0.002531348686898127,0.01945573352277279,0.0015951401146594435,un_FB,0.31623174156355355,0.31623174156355355,0,FF_FB_narrow_familiar,2.2613277067397632,1.9450959651762096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019022447289898997,0.0003039487986825403,-0.00030783363617956777,-0.00019857701263390468,0.00020819744095206287,1.1247495422139764e-05,0.0008721747901290662,-6.577429594472055e-05,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.8753297213120477,1.3753297213120481,2.2613277067397632,1.0113277067397635,2.65694385485084,1.4069438548508402,0.31623174156355355,0.31623174156355355,4.117881425673972,1.617881425673972,3.7845439274938975,1.284543927493898,-1.028482396822872,2.33633485686299,0.10439648796235212,-20.665724,-1.8599972
39,ff_un::39,ff_un,1.4714297020845037,0.00015129941793552392,0.0016931399310350977,0.0016217464611344222,0.9677403286943246,0.04974953451612823,0.35253436032505003,0.8860666669082389,0.012998175839445885,0.00014498301631447452,0.0007012743325689745,0.009411276651862113,0.14045559279620648,0.0,0.006025887676514685,0.00022381138195441962,0.09199932254850865,0.0,0.0029867802339140328,0.0006925142071850133,0.1064036201685667,0.0,0.0064330624882131815,0.00036465090233832597,FF_FB_narrow_familiar,1.2105975204291126,1.2105975204291126,0,FF_un,2.2200740810069455,1.0094765605778329,0.14045559279620648,0.09199932254850865,0.1064036201685667,0.0,0.0,0.0,-0.04845627024769783,0.014404297620058057,0.0,0.0,-0.04845627024769783,0.0,-0.0030391074426006524,0.00046870282523059364,0.014404297620058057,0.0,0.0034462822542991487,-0.0003278633048466873,FF -> FF,unresponsive -> unresponsive,FF,FF,FF,unresponsive,unresponsive,unresponsive,2.759397396553853,1.5093973965538532,1.2105975204291126,1.2105975204291126,4.871928080400849,2.3719280804008487,3.2099684713033443,1.9599684713033443,5.167069966073541,2.6670699660735404,2.2200740810069455,0.9700740810069455,0.19263911355795807,-0.7071843051442516,0.6785649902687941,14.932574,-1.2635283
40,ff_un::40,ff_un,0.014818883549321338,0.9628115999144685,0.018089461316733436,0.06340470663577881,0.046806743918910695,0.4495314065905493,0.007141383531932405,0.13687428508537652,0.022600435250418417,0.0005096325174586261,7.629533959161938e-05,0.0015748518052654745,0.006176918372511863,0.0006217356858542189,0.12957597076892852,0.0,0.004529296094551683,6.735902170476037e-05,0.12798892259597777,0.0,0.0058905199752189216,0.0007338511350098997,0.12992646880447864,0.0,FF_FB_narrow_novel,1.0562680525062527,1.0562680525062527,0,un_FB,2.2124995144774346,1.156231461971182,0.0,0.0,0.0,0.12957597076892852,0.12798892259597777,0.12992646880447864,0.0,0.0,-0.0015870481729507446,0.0019375462085008677,-0.0016476222779601805,-0.0005543766641494585,-0.0015870481729507446,0.0,0.0013612238806672387,0.0006664921133051393,0.0019375462085008677,0.0,unresponsive -> unresponsive,FF -> FF,unresponsive,unresponsive,unresponsive,FF,FF,FF,2.6338606508386233,1.3838606508386235,3.832484835978157,1.3324848359781574,1.0562680525062527,1.0562680525062527,2.2124995144774346,0.9624995144774348,4.435538405236116,1.9355384052361162,2.3745813310474357,1.1245813310474357,-1.2373429058770613,-1.092913076236442,-0.6388305089877584,-5.8805146,-10.060362
41,ff_un::41,ff_un,0.00035601152679390206,0.001696296134212916,0.00010106685894616632,0.000238004868356141,0.0005036352248710857,0.007568641410774716,0.06685711297061275,0.00020832862820429954,0.0024115024825054326,0.004551138732961162,0.006309055572680366,0.00017303379885882388,0.003936992341186852,0.002233717020135373,0.0017659954901318997,0.0035871780710294843,0.002625301026273519,0.002563199494034052,0.002420774655183777,0.0030554157274309546,0.002573997766012326,0.002545781299704686,0.0026279554818756878,0.003280481940601021,un_FB,0.31449870555983556,0.31449870555983556,0,FF_FB_narrow_familiar,2.275910429384452,1.9614117238246165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013116913149133326,0.00032948247389867884,0.0006547791650518774,-0.0005317623435985297,-5.130326026119318e-05,-1.7418194329365914e-05,0.00020718082669191062,0.00022506621317006656,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.931030740522837,1.4310307405228373,2.275910429384452,1.0259104293844519,2.704884954013189,1.454884954013189,0.31449870555983556,0.31449870555983556,4.113795200587204,1.6137952005872045,3.8782741273438193,1.3782741273438197,-1.4943854488929578,0.1645263380306868,-0.3289943979036134,-7.1141634,7.972026
42,ff_un::42,ff_un,0.3153553903102875,0.2478732466697693,9.999999747378752e-05,9.999999747378752e-05,0.046542637050151825,0.09435679018497467,0.11850166320800781,0.0969172790646553,0.06314597278833389,0.005706180352717638,0.008366342633962631,0.002949728863313794,0.05778929218649864,0.0003038781615032349,0.03716706233099103,0.00012028952442051377,0.03256576927378774,0.0,0.03522272016853094,0.00025738550339156064,0.03815009649842978,0.00010012542052209028,0.03703781282529235,0.00018127205075870733,FF_un,0.5305604779264256,0.5305604779264256,0,FF_FB_broad,1.0967735925982671,0.5662131146718415,0.05778929218649864,0.03256576927378774,0.03815009649842978,0.03716706233099103,0.03522272016853094,0.03703781282529235,-0.025223522912710905,0.005584327224642041,-0.0019443421624600887,0.0018150926567614134,-0.025223522912710905,-0.0003038781615032349,-0.0019443421624600887,0.00013709597897104686,0.005584327224642041,0.00010012542052209028,0.0018150926567614134,-7.611345263285331e-05,FF -> FF,FF -> FF,FF,FF,FF,FF,FF,FF,1.0967735925982671,1.0967735925982671,1.9923526331095227,0.742352633109523,2.818830595045865,1.568830595045865,3.4872197485957206,0.9872197485957213,4.452171725235286,1.9521717252352861,0.5305604779264256,0.5305604779264256,-0.5110382580767546,-1.373396834506022,0.19269057667172937,-0.08629117,-0.9931937
43,ff_un::43,ff_un,0.281360387802124,0.8540552258491516,9.999999747378752e-05,9.999999747378752e-05,0.13092586398124695,0.11522752046585083,0.059681035578250885,0.09733132272958755,0.025543348863720894,0.004750099964439869,0.004337528254836798,0.005013507325202227,0.03997918423265219,0.000422612827969715,0.16182379201054573,0.0,0.02602995214983821,0.0,0.1602170780301094,0.0,0.032529191486537455,0.00010891091533267172,0.16199412569403648,0.0,FF_un,0.7875138280289582,0.7875138280289582,0,FF_FB_broad,1.2519405020036767,0.4644266739747185,0.03997918423265219,0.02602995214983821,0.032529191486537455,0.16182379201054573,0.1602170780301094,0.16199412569403648,-0.01394923208281398,0.006499239336699245,-0.001606713980436325,0.0017770476639270838,-0.01394923208281398,-0.000422612827969715,-0.001606713980436325,0.0,0.006499239336699245,0.00010891091533267172,0.0017770476639270838,0.0,FF -> FF,FF -> FF,FF,FF,FF,FF,FF,FF,1.2519405020036767,1.2519405020036767,2.5231373801946866,1.2731373801946866,2.4046568487002737,1.1546568487002737,3.794067982636888,1.2940679826368882,4.694982262157116,2.194982262157116,0.7875138280289582,0.7875138280289582,-1.2746379044843439,-0.9486410092113226,0.358048906126917,-0.49509984,-9.021514
44,ff_un::44,ff_un,0.2372317761182785,0.21041835844516754,9.999999747378752e-05,9.999999747378752e-05,0.09610874950885773,0.1282278448343277,0.043008916079998016,0.1678313910961151,0.021915128454566002,0.001483381842263043,0.009356053546071053,0.0024679270572960377,0.033240043185651304,0.0005007954445318319,0.02243813518434763,0.00042239023750880735,0.02374468753114343,3.271788909842144e-05,0.020614144578576087,0.0007140713205444627,0.02653019493445754,0.00022983283415669575,0.022350191371515393,0.000442915155144874,FF_FB_narrow_familiar,1.434970887996101,0.884970887996101,1,un_FB,1.8516724283699588,0.41670154037385787,0.033240043185651304,0.0,0.02653019493445754,0.0,0.0,0.0,-0.033240043185651304,0.02653019493445754,0.0,0.0,-0.009495355654507875,-0.00046807755543341043,-0.0018239906057715416,0.0002916810830356553,0.002785507403314111,0.0001971149450582743,0.001736046792939306,-0.00027115616539958866,FF -> unresponsive,unresponsive -> unresponsive,FF,unresponsive,FF,unresponsive,unresponsive,unresponsive,3.019085731292204,1.2190857312922043,1.434970887996101,0.884970887996101,3.8126689028904552,1.6626689028904553,1.8516724283699588,0.9516724283699589,4.4448919316171684,1.9448919316171687,2.7333392018442253,0.9333392018442253,-0.9447254422154584,-0.575504770577185,0.0683390300870515,2.274423,3.3332973
45,ff_un::45,ff_un,0.23256105184555054,0.3920173943042755,9.999999747378752e-05,0.00011626538616837934,0.05592718720436096,0.20277385413646698,0.11444851011037827,0.05600980669260025,0.020334778353571892,0.006984606850892305,0.008381052874028683,0.0025559759233146906,0.03771313624456525,0.0003787839516007807,0.049727787263691425,1.1531272957654436e-05,0.027590707689523698,0.0,0.048062740452587606,8.129672896757256e-05,0.03114425912499428,0.00013711566448364464,0.04973170375451445,0.0,FF_un,0.733715910394796,0.733715910394796,0,FF_FB_broad,1.1109361124596602,0.3772202020648642,0.03771313624456525,0.027590707689523698,0.03114425912499428,0.049727787263691425,0.048062740452587606,0.04973170375451445,-0.010122428555041554,0.0035535514354705817,-0.0016650468111038194,0.0016689633019268471,-0.010122428555041554,-0.0003787839516007807,-0.0016650468111038194,6.976545600991812e-05,0.0035535514354705817,0.00013711566448364464,0.0016689633019268471,-8.129672896757256e-05,FF -> FF,FF -> FF,FF,FF,FF,FF,FF,FF,1.1109361124596602,1.1109361124596602,2.021029897031782,0.771029897031782,2.606507766005346,1.3565077660053462,3.2063932445305885,0.7063932445305892,4.320957111999099,1.820957111999099,0.733715910394796,0.733715910394796,-1.109759622176859,-0.486424166478552,0.2760610543677139,-11.074498,18.901915
46,ff_un::46,ff_un,0.3335898816585541,0.5883409380912781,9.999999747378752e-05,0.00012388073082547635,0.044769760221242905,0.1558026522397995,0.07747923582792282,0.19354332983493805,0.026156308129429817,0.014741353690624237,0.00618745107203722,0.0025609973818063736,0.06139028072357178,0.0001845858609158313,0.09944740533828736,0.0,0.04443473257124424,0.0,0.09767790623009205,0.0,0.0511291891336441,2.0446151029318572e-05,0.09956021588295698,0.0,FF_un,0.40329909458781316,0.40329909458781316,0,FF_FB_broad,1.0417442323353823,0.6384451377475691,0.06139028072357178,0.04443473257124424,0.0511291891336441,0.09944740533828736,0.09767790623009205,0.09956021588295698,-0.01695554815232754,0.006694456562399864,-0.0017694991081953076,0.0018823096528649275,-0.01695554815232754,-0.0001845858609158313,-0.0017694991081953076,0.0,0.006694456562399864,2.0446151029318572e-05,0.0018823096528649275,0.0,FF -> FF,FF -> FF,FF,FF,FF,FF,FF,FF,1.0417442323353823,1.0417442323353823,2.115642190014613,0.8656421900146132,2.5861528477305935,1.3361528477305937,3.6088994463149224,1.108899446314923,4.576907100285116,2.076907100285116,0.40329909458781316,0.40329909458781316,-1.1923704770587003,-0.6576863060373684,0.5698654388697904,-14.327855,24.685228
